Amharic	Abyssinian,Amarigna,Amarinya,Amharisch,Ethiopian,Amharas,Falasha who switched to Amharic then moved to Israel and mixed with Hebrew,Jewish Amharic,Old Amharic,Yarada K'wank'wa and urban youth identity in Addis Ababa
Argobba	Argobba [ca],Argobba jezik [hr],Argobeg [br],Język argobba [pl],Argoba,Aliyu Amba
Harari-East Gurage	EGH Group,East Gurage-Harari,South
Harari	Adare,Adarinnya,Adere,Aderinya,Gey Sinan,Hararri,Harari [de],Harari jezik [hr],Hararieg [br],Hararščina [sl],Język harari [pl],Llengua harari [ca],Hạ́rrargie (= Harari)
Silte-Wolane	
Silt'e	East Gurage,Gurage,Selti,Silt'i,Silte,Silti
Wolane	Olane,Walane,Welene,Weleni,Wäläne
Zay	Gelilla,Lak'i,Laqi,Zaisé,Zway,Zai [ca],Zay [de],Zayeg [br],Zoay
Tigre-Tigrinya	
Tigrinya	Tigray,Tigrigna,Tiri,Tîrî,Bahasa Tigrinya [id],Idioma tigrinya [an],Język tigrinia [pl],Kitigrinya [sw],Lengua tigrinn-a [lij],Limba tigrinya [ro],Lingua tigrina [it],Língua tigrínia [pt],Tigraja lingvo [eo],Tigrajščina [sl],Tigrigneg [br],Tigrinja [fi],Tigrinja jezik [hr],Tigrinska [sv],Tigrinya [ca],Tigrinya dili [tr],Tigrinya nyelv [hu],Tigrinyera [eu],Tigriña [es],Tigriňa [sk],Zimanê tigrînya [ku],Eastern Tigrinya
Northern Tigrinya	
Southern Tigrinya	
Tigre-Dahalik	
Dahalik	Dahlak,Dahālík
Tigre	Tigré,Tigré (Beni Amer),Khasa,Xasa,Idioma tigré [an],Język tigre [pl],Língua tigré [pt],Tigre [de],Tigre hizkuntza [eu],Tigreeg [br],Tigrejščina [sl],Tigren kieli [fi],Tigré [ca],Tigré jezik [hr],Beni Amer,Gindaˁ,Habab,Habab (Nakfa),Mansaʕ,Marya Qayah (Malabso),Marya Tallam,Mennamar,Mensa,Sahe ('Af3abat),Samhar,Some Beni Amer speak Tigre
Central Tigre	
Bet-Guk	
Mansa'	Mensa
North-Western Tigre	
3Ad-Tekles	
'Algaden	
Beni-3Amer Tigre	
Habab Tigre	
Marya Qayah	
Marya Sallam	
South-Eastern Tigre	
Genda3	
Mashalit	
Massawa	
Zula Tigre	Zula
Modern South Arabian	
Eastern MSA	
Jibbali	South Arabian,Ehkili,Geblet,Jibali,Jibbālī,Qarawi,Sehri,Shahari,Shehri,Sheret,Yibalí,Shehri [en],Shehri hizkuntza [eu],Shehri language [en],Aad,Curia Maria Isles,Dafar,Gibbali,Jebbali,Kuria Muria,Kuria Muria spoken on al-Ḥallaniyya,Shauri,Zufar,Gəblɛ̄t,Śḥərɛ̄t,Šhaḥri
Central Jibbali	
Kuria Muria	
Western Jibbali	
Soqotri	Socotri,South Arabian,Saqatri,Sokotri,Soqotrí,Soqoṭri,Soqoṭrī,Suqutri,Idioma socotorí [an],Idioma socotrí [es],Sokotran kieli [fi],Sokotranski jezik [hr],Sokotreg [br],Sokotrų kalba [lt],Soqotri [de],Soqotri hizkuntza [eu],Abd-el-Kuri,Soqotra,Soqoṭri
'Abd Al-Kuri	
Central Soqotri	
Northern Soqotri	
Northwest Central Soqotri	
North Central Soqotri	
Southern Soqotri	Modern South Arabian Soqotri
Western Soqotri	
Hobyot-Western MSA	
Hobyót	Hobyot,Habyot,Hewbyót,Hobi,Hobioto,Hobyót hizkuntza [eu],Lenga Hobyót [pms],Hobyōt
Western MSA	
Bathari	Botahari,South Arabian,Batahari,Batarí,Bathara,Baṭḥari,Bautahari,Boṭaḥārī,Bathari hizkuntza [eu],Batharí [ca],Idioma bataharí [an],Baṭḥari
Harsusi	South Arabian,Harsi `Aforit,Hersyet,Ḥarsusi,Bahasa Harsusi [ms],Harsouseg [br],Harsusi hizkuntza [eu],Lenga Harsusi [pms]
Mehri	Mahri,South Arabian,Mehrī,Meḥri,Bahasa Mehri [ms],Idioma mehrí [an],Mahri hizkuntza [eu],Mehreg [br],Mehri [de],Méhri [fr],Sydarabiska språk [sv],Bautāhara und Jeneba vanishing tribe of fishermen who speak a dialect of Mehri,Mahra,Meḥri
Nagdi	
Yemeni Mehri	Mehriyet,Western Mehri
Eastern Yemeni Mehri	Eastern Mehri,Mehriyot
Western Yemeni Mehri	
Aikanã	Aikana,Aikaná,Huari,Corumbiara,Huarí,Kasupá,Kolumbiara,Masaká,Massaká,Mundé,Tubaro,Tubarão,Uari,Wari,Warí,Aikana language [en],Huari (Massaka)
Masaká	Masaca,Masaka,Massaca
Ainu	
Hokkaido-Kuril Ainu	
Hokkaido Ainu	Ainu,Ainu (Hokkaido),Hokkaido dialect,Ainu Itak,Ainú (Sajalín),Aïnou (Hokkaido),Aïnou (Kouriles),Aïnou (Sakhaline),Kurili,Aino [nl],Ainoueg [br],Ainu (Japan) [en],Ainu [en],Ainu language [en],Ainu-gú [nan],Ainuera [eu],Ainun kieli [fi],Ainština [cs],Ainų kalba [lt],Ajnua lingvo [eo],Aínúmál [is],Aïnou [fr],Bahasa Ainu [id],Idioma ainu [es],Język ajnoski [pl],Limba ainu [ro],Lingua Ainuana [la],Lingua ainu [gl],Llingua ainu [ast],Língua ainu [pt],Tiếng Ainu [vi],Ainu (Japan),Asahikawa,Based on Ezo-hōgen moshio-gusa,Bihoro,Biratori,Chitose,De Angelis Ainu closest to Hidaka,Hokkaido,Hokkaido Ainu (Japan),Hookkaido Ainu,Horobetsu,Ishikari,Kushiro,Mainly Hokkaido Ainu (Japan),Mitsuishi Ainu,Nayoro,Niikappu,Nukkibetsu,Obihiro,Oshamambe,Probably Hokkaido Ainu,Samani,Saru,Saru Ainu,Saru Aynu,Saru and Horobetsu,Shizunai Ainu,Southern Hokkaido Ainu,Soya,Tokachi-Saru-Usu,Yakumo,Aynu itak
Hokkaido	Ezo,Yezo
Taraika	
Kuril Ainu	Kurilen-Aino,Shumshu Ainu,Shumshu Ainu of Kuril island,Szumszu Ainu
Sakhalin Ainu	Aino of Kamtshatka,Ainos,Ajny,Maoka,Nairo,Ochibo,P I:116 Tchoka near Kamchadal,Raichishka,Raitiska,Raychiska,Shiraura,Tarantomari
Algic	
Algonquian-Blackfoot	Algonquian
Algonquian	
Arapahoic	
Arapaho-Gros Ventre-Besawunena	
Arapaho	Arapaho (Oklahoma),Arapaho (Wyoming),Arapaho-Atsina,Arapahoan,Arapahoan Isolate,Arrapahoe,Northern Arapaho,Arapahoeg [br],Arapažština [cs],Arapahoes,Arapoho,Arrapahoes,Besawunena
Gros Ventre	Ahahnelin,Ahe,Ananin,Arapaho-Atsina,Atsina,Atsina (gros ventre),Aáni,Fall Indians,Gros Ventres,Northern Arapaho,White Clay People,Atsina [fr]
Nawathinehena	Arapaho-Atsina,Northern Arapaho
Cheyenne	Cheyenne (Montana),Cheyenne (Oklahoma),Cheyenne Isolate,Cheyén (Oklahoma),Bahasa Cheyenne [ms],Cheyeneg [br],Cheyenne [de],Idioma cheyenne [es],Język czejeński [pl],Língua cheyenne [pt],Tsêhesenêstsestôtse [chy],Cheyennes,Shyenne
Cree-Montagnais-Naskapi	
Atikamekw	Attikamek,Atihkamekw,Atikamek,Attikamekw,Attimewk,Cree,Tête de Boule,Atikamekweg [br],Lingua Atikamekw [la]
Cree	Cree (Eastern),Eastern Cree,East Cree
Moose Cree	Clisteno moose,Cree,Cree de Moose,Cree, Moose,Eastern Swampy Cree,West Main Cree,West Shore Cree,York Cree,Cree-Moose
Northern East Cree	Clisteno nororiental,Cree,Cree (Eastern),Cree du nord-est,East Cree,East Cree, Northern,Northern,Northern Eastern James Bay Cree,Northern James Bay Cree,Cree-Northern East,Cri de l'Est de la Baie James,Cri de l'Est dialecte du Nord,Idiolect of Northern Eastern James Bay Cree,Whapmagoostui,Montagnais-Naskapi
Plains Creeic	
Michif	French Cree,Mitchif,Plains Cree-French Mixed Language,Język miszif [pl],Michif [da],Michifeg [br],Miĉifa lingvo [eo],Fort Qu'Appelle Valley in Saskatchewan,Plains Métis,Southern Michif,Turtle Mountain,Cree,Mitif,Métchif,Turtle Mountain Chippewa Cree
Plains Cree	Cree (Plains),Western Cree,Cree,Clisteno de las llanuras,Cree des plaines,Cree, Plains,Kreeg ar c'hompezennoù [br],Prærie-cree-språket [nn],Cree Plains,Cree-Plains,Cris of Lacombe,Most example fit Plains and Swampy Cree,Nēhiyawēwin
Northern Alberta Cree	
Nuclear Plains Cree	
Western York Cree	
Southern East Cree	Clisteno suroriental,Cree,Cree (Eastern),Cree du sud-est,East Cree,East Cree, Southern,Eastern James Bay Cree Southern Dialect,James Bay Cree Southern Dialect,Southern,Cree-Southern East,Mistissini East Cree
Swampy Cree	Kreeg ar gwernioù [br],Myr-cree-språket [nn],Cree-Swampy,Swampy dialect of Fort Albany
Eastern Swampy Cree	
Western Swampy Cree	
Woods Cree	Clisteno del bosque,Cree,Cree des bois,Cree, Woods
Montagnais	Central Montagnais,Cree,Eastern Montagnais,Innu,Innu Aimun,Innu-Aimun,Montagnais de l'est,Montagnais de l'ouest,Montañés occidental,Western Montagnais,Innu-aimun [en],Inua lingvo [eo],Montagneg [br],Innue,Montagnaise,North-West River (Sheshātshīt)
Eastern Montagnais	
Western Montagnais	
Naskapi	Cree,Eastern Naskapi,Innu Aimuun,Iyuw Imuun,Mushuaau Innu,Naskapee,Naskapí,Western Naskapi
Eastern Naskapi	
Western Naskapi	
Eastern Algonquian	
Abenaki	
Eastern Abenaki	Eastern Abnaki,Abenaki,Abenakí oriental,Abnaki,Abnaki, Eastern,Abénaqui oriental,Eastern Abnaki [en],Eastern Abnaki language [en],Istočnoabnački jezik [hr],Penobscot,Penobscotice alia Abenacquiorum
Penobscot	Old Town
Western Abenaki	Western Abnaki,Abenaki (Western),Abenaki,Abenakí occidental (Estados Unidos),Abenaqui,Abnaki,Abnaki (Western),Abnaki, Western,Abénaqui occidental (Canada),Abénaqui occidental (États-Unis d'Amérique),St Francis,St. Francis,Western Abnaki [en],Western Abnaki language [en],Westliche Abenaki [de],Zapadnoabnački jezik [hr],Abenaki-Western,Abnaki-Western,Western
Carolina Algonquian	Carolina Algonquin,North Carolina Algonquian
Delawaran	
Common Delaware	
Munsee	Delaware,Munsee (Canada),Munsee Delaware,Ontario Delaware,Unami,Unamí (Estados Unidos),Canadian Delaware
Unami	Delaware,Lenape,Lenni-Lenape,Tla Wilano,Unami Delaware,Unamí,Delawares,Eliot/Zeisberger Delwarischen with comparative notes,Lenni Lenape,Southern Unami,Southern Unami from Edgepillock in Burlington County,Oklahoma Delaware
Mohican	Mahican,Mohegan,Língua moicana [pt],Mahican [en],Mahican language [en],Mohican [fr]
Malecite-Passamaquoddy	Passamaquoddy-Maliseet,Passamaquoddy-Malecite,Passamaquoddy,Malecite Cluster,Malesí-openango,Maliseet,Maliseet-Passamaquoddy,Maliseet-passamaquoddy,Malécite,Pennacook,Malécite-passamaquoddy [fr]
Malecite	
Passamaquoddy	
Mi'kmaq	Micmac,Mi'gmaq,Mi'gmaw,Mi'kmag,Mi'kmaw,Micmac (Canada),Micmac (Massachusetts),Micmac (Massachussets),Miigmao,Restigouche,Język mikmak [pl],Micmac [en],Mikmaka lingvo [eo],Mikmakeg [br],Mikmaq simi [qu],Míkmaq language [en]
Northern Micmac	
Southern Micmac	
Nanticoke-Conoy	
Nanticoke	Nanticoke-Conoy,Nanticoke-Piscataway,Língua nanticoke [pt],Nanticoke and 'Choptank',Nanticokes
Piscataway	Conoy,Nanticoke-Conoy,Nanticoke-Piscataway
Powhatan	Virginia Algonquian,Virginia Algonkian,Virginia Algonquianealg,Virginia Algonquin,Powhatan-språket [nn],Virginia Indian
Southern New England Algonquian	
Loup A	Loup,Nipmuc,Nipmuck?,Mathevet Loup A1 similar but not identical to Massachusett,Nipmuck
Mohegan-Montauk-Narragansett	Mahican,USA,Modern Mohegan,Mohegan,Mohegan-Pequot-Montauk,Montauk,Narraganset,Narragansett,Narragansett/Coweset,Narragansetts,Niantic,Pequot
Montauk	
Narrangansett	
Pequot-Mohegan	
Stockbridge	
Wampanoag	Massachusett,Natick,Massachusett-Narragansett,Massachusetts,Wamponoag,Wôpanâak
Wampano	Naugatuck,Quiripi,Quiripi-Unquachog,Unquachog
Eastern Great Lakes Algonquian	
Fox	
Kickapoo	Kickapoo (Kansas),Kickapoo (Mexique),Kickapoo (Oklahoma),Kickapoo (Texas),Kikapoo,Kikapú,Quicapú (Texas),Kikapu
Meskwaki	Fox,Fox-Sauk-Kickapoo,Meskwakie,Mesquakie,Mesquakie-Sauk-Kickapoo,Sac and Fox,Sauk-Fox,Sauk-fox,Sauk,Sauki Meskwaki,Saukies
Meskwakie	
Sac	
Miami	Illinois,Illinois (Wea),Wea,Miami Cluster,Miami-Illinois,Miami-Myaamia,Miami-illinois,Peoria,Piankishaw,Língua Miami-Illinois [pt],Miami-Illinois language [en],Miami-illinois [fr],Miamieg [br],Miamis,Myaamia
Nuclear Miami	
Peoria	
Ojibwa-Potawatomi	
Ojibwa	
Nuclear Ojibwe	
Central-Eastern-Southwestern Ojibwa	
Central Ojibwa	Ojibwa-Central
Chippewa	Chippewa (Red Lake and Pillager),Ojibwe (Minnesota),Minnesota Ojibwe,Ojibwa (Southwestern),Ojibwe (Southwestern),Ojibwa (South-western),Ojibwa,Chipewa,Chipeway,Chippeway,Ojibway,Ojibwe,Oyibua,Southwestern Ojibwa,Chippeway bords du Lac Superieur of Baraga,Chippeways,Michigan Chippewa,Minnesota Chippewa,Southwestern Ojibwe,Anishinabe
Central Minnesota Chippewa	
Minnesota Border Chippewa	
Red Lake Chippewa	
Turtle Mountain Chippewa	
Upper Michigan-Wisconsin Chippewa	
Eastern Ojibwa	Ojibwa (Eastern),E Ojibwa,E. Ojibwa,Ojibwa,Eastern Ojibwe,Ojibwa, Eastern,Ojibway,Ojibwe,Ojibwe de l'est,Oyibua oriental,Curve Lake-Ontario,Ojibwa-Eastern,Parry Island Ojibwa,Rama-Ontario,Anishinaabemowin,Mississauga
Northwestern-Saulteaux Ojibwa	
Northwestern Ojibwa	Chippeway,Ojibwa,Ojibwa, Northwestern,Ojibway,Ojibwe,Ojibwe du nord-ouest,Oyibua noroccidental,Salteaux,Saulteau,Saulteaux,Around Lake Superior,Berens,Berens River Ojibwa,Eastern Ojibwa,Nishanaabemwin southern Ontario along the shores of Lake Huron and points the east roughly as far as the Ottawa River
Albany River Ojibwa	
Berens River Ojibwa	
Lac Seul Ojibwa	
Lake of the Woods Ojibwa	
Rainy River Ojibwa	
Western Ojibwa	Chippeway,Ojibwa,Ojibwa, Western,Ojibway,Ojibwe,Ojibwe du nord-ouest,Oyibua noroccidental,Plains Ojibway,Salteaux,Saulteau,Saulteaux,Saulteaux [fr],Ojibwa-Western,Plains Ojibwa,Saulteux,Sauteux,Nakawēmowin
Ottawa	Chippewa,Chippeway,Eastern Ojibwa,Odawa,Ojibwa,Ojibway,Ojibwe,Ottawa (Canada),Ottawa (Michigan),Ottawa (île Walpole),Oyibua odahua (Isla de Walpole),Bay City-Michigan,Cape Croker-Ontario,Cross Village,Manitoulin,Ojibwa of Wikwemikong at the E end of Manitoulin Island in Ontario,Ojibway on Walpole,Ottawa dialect unless otherwise noted,Sarnia-Ontario,This is Ottawa of Walpole island,This is supposed to be Ottawa,Walpole Island,Odaawaa
Severn-Algonquin	
Algonquin	Algonkeg [br],Algonkin [fi],Algonkinska [sv],Język algonkiński [pl],Lingua algonquina [gl],Língua algonquina [pt],Algonquin at Lac Simon,Algonquin then spoken at Oka-Quebec,Amos,Maniwaki,Nipissing,Ojibwa-Algonkin
Nipissing	
Northern Algonquin	
Severn Ojibwa	Ojibwa (Severn),Chippeway,Cree,Northern Ojibwa,Oji-Cree,Oji-cree,Ojibwa,Ojibwa, Severn,Ojibway,Ojibwe,Ojicree,Oyi-clisteno,Severn Ojibwe,Oji-Cree language [en],Ojibweg Severn [br],Lake Wunnumin in N Ontario,Ojibwa-Severn,Round Lake Ojibwa,Severn,Anishininiimowin
Big Trout Lake Severn Ojibwa	
Severn River Ojibwa	
Winisk River Ojibwa	
Deer Lake Severn Ojibwa	
Potawatomi	Potahuatomí (Wisconsin),Potawatomi (Canada),Potawatomi (Kansas),Potawatomi (Michigan),Potawatomi (Oklahoma),Potawatomi (Wisconsin),Potawotami,Pottawotomi,Bodewadmi,Bodéwadmi,Potowatamies
Shawnee	Chavanés,Lingua shawnee [ia]
Menominee	Menomini,Menominí,Menemones
Siksika	Blackfoot,Blackfeet,Pikanii,Pied-noir (Canada),Pied-noir (États-Unis d'Amérique),Pies negros (Estados Unidos),Siksika Cluster,Blackfoot language [en],Blackfoot-Sprache [de],Blackfoot-språket [nn],Język siksika [pl],Mustajalka [fi],Nigrapieda lingvo [eo],Pied-noir [fr],Pikanieg [br],Satsika or Blackfoot,Niitsi'powahsin,Niitsipowahsin,Piikani,Pikuni
Blood	
Piegan	
Wiyot	Kowilth,Weyot,Wishosk,Wishoskan,Wiyoshk,Wiyotan Isolate,Wiyot-språket [nn],Wiyoteg [br]
Yurok	Chillula,Mita,Pekwan,Rikwa,Sugon,Weitspek,Weitspekan,Weitspekan [hr],Yurok [ca],Yurok-språket [nn],Alikwa,Klamath,Saagits
Alsea-Yaquina	Alsea,Alsean,Alséya,Aslean,Iakon,Yakona,Yakonan,Yakwina,Yaquina,Alsea [en],Alseans
Alsea	
Yaquina	
Amto-Musan	
Amto	Ki,Siafli,Siawi,Siwai,Amteg [br],Amto jezik [hr],Idioma amto [es]
Siawi	Musa,Musan,Musian,Musa jezik [hr],Musan [nl],Siafli,Siwai
Andaqui	Andaki,Andakí,Andaquí
Andoque	Andoke,Cho’oje,Patsiaehé,Andoke [fr],Idioma andoque [es],Andoke-Cho'oje,Enganho,Urekena,Urequena-Orelhudos,Businka,Cha'oie,Cho'oje,Paasi-ahá,Paasiaja
Andoke	
Urekena	
Anem	Karaiai,Neu-Pommern,Anemeg [br],Anêm language [en],Akiblik Anem,Anêm
Akiblik	
Coastal Anem	
Angan	
Angaataha	Angaatiha,Angaatiya,Angataha,Langimar,Angan: Angaataha,Natsa
Nuclear Angan	
Baruya-Simbari	
Baruya	Barua,Yipma,Hipma
Gulicha	
Nuclear Baruya	
Usirampia	Wuzuraabya
Wantakia	
Simbari	Chimbari,Sambia
Kapau-Menya	
Hamtai	Hamtai (=Kapau),Kapau,Hamtai (Kapau),Hamday,Kamea,Kukukuku,Watut,Ashavi a kukukuku village acc to Lloyd 1973,Kukukuku (from Lakekamu),Kukukuku from Lakekamu,Madinava
Howi	
Kaintiba	
Nuclear Hamtai	
Pmasa'a	
Wenta	
Menya	Menyama,Menye,Jamna,Opiya-Nautiya
Wojokesic	Northeast Angan
Kamasa-Susuami	
Kamasa	Kwamogh
Susuami	
Kawacha	Kawatsa,Katje
Safeyoka	Ampeeli,Safayoka (Ampale),Ambari,Ampale,Ampeeli-Wojokeso,Ampele,Hilemije,Hjaltje,Wotjemije
Aiewomba	
Wajakes	Wocokeso,Wojokeso
Ankave-Tainae-Akoye	Southwest Angan
Ankave	Angave,Ankave jezik [hr]
Ankai	
Bu'u	
Miyatnu	
Sawuve	
Wiyagwa	
Wunavai	
Tainae-Akoye	
Akoye	Akoinkake,Akoyi,Angoya,Lohiki,Mahigi,Mai-Hea-Ri,Maiheari,Maihiri,Obi,Mai-hea-ri
Tainae	Andarum,Ivori
Yagwoia	Kokwaiyakwa,Yeghuye,Jeghuje,Negwa,Yagqoia
Anim	
Inland Gulf of Papua	
Ipiko	Epai,Higa,Ipikoi,Inland Gulf: Ipiko
West Inland Gulf of Papua	
Hoyaic	
Hoia Hoia-Ukusi-Koperami	Hoia Hoia [en],Hoia Hoia,Hoiahoia-Ukusi-Koperami
Hoyahoya-Matakaia	Hoyahoya [en],Hoyahoya
Mahigi	
Minanibai-Foia Foia	Eme-Eme,Hei,Mahigi,Minanibai,Pepeha,Minanibai [en],Eme-eme appears to be the same as Carr's Pepeha similar but not identical to Minanibai,Foia Foia,Foyafoya-Bibisa,Oberi-Pepeha
Mubami	Dausame,Dausuami,Ta,Tao,Tao-Suamato,Tao-Suame,Tao Suamato,Tao Suamato of Sipoi,Tao Sumato,Tao-Suamato (Inland Gulf)
Marind-Boazi-Yaqai	
Boazi	
Kuni-Boazi	Boazi,Boadji,Bwadji,Kuini,Kuni,B. (= Boazi),Boazi (Vo),Boazì,Boset-Boazi (S Boazi),Koumak on the middle fly river,Village X,Village Y
Aewa (Western Province)	Aewa
Ingias	
Khoamak	
Kuni (Western Province)	
Sengeze	
Wamak	
Zimakani	Babwa,Baegwa,Bagwa Zimakani,Dea,Village Z,Język zimakani [pl],Zimakaneg [br],Begua,Lake Murray,Lake Murray + Village Y + Village Z
Bagwa	Begua,Mbegu
Dea	
Nuclear Zimakani	
Marindic	
Bian Marind	Bian,Boven Mbian,Boven-Mbian,Marind, Bian,Northwest Marind,Bian (Dr),Marind-Bian,Marind-Mbian,Mr.2. (= Marind Bian 2) Marind-Bian
Marind	Marind (Eastern),Gawir,Holifoersch,Southeast Marind,Tugeri,Eastern Dialect of Coastal Marind,Kumbe River Marind not Bian Marind,Ma. (= Marind),Marind Gawir,Marind-Anim,Marind-Anim of Merauke,Marind/Alaku,Marind/Ihalik,Marind/Kaptel,Marind/Sanggase,Marindineesch,Merauke,Mr.1. (= Marind Gawir 1),Sanayu,Südkuste,Tugeri-S.O.Neu-Guinea,Tugeri/Saliraka,Western Coastal Marind
Central Marind	
Coastal Marind	Halifoersch
Gawir	
Southeast Marind	
Tugeri	
Yaqayic	
Warkay-Bipim	Bipim,Bipim As-So,Warkay,Warkaj,Warkaj-Bipim,Warkat-Bipim,Warkay (Vo)
Yaqay	Jaqai,Mapi,Sohur,Jakai,Jaqai-Sohur,Yaqai,Jakaj,Jaqaj,Jaqàj,Jayaj,Yah'ray,Yaqay (Dr),Yaqay/Yodom
Bapai	
Nambiomon-Mabur	Nambeomön-Mabur
Oba-Miwamon	Oba-Miwamön
Tirio	
Abom	
Nuclear Tirio	
Baramu	Baramy,Lewada-Tapila,Tirio,Tirio of Ray/Riley
Bitur	Bituri,Dudi,Mutum,Paswam,Paswarn,Mutum-Paswam
Makayam	Adulu,Atura,Aturu,Makaeyam,Tirio,Anima,Lewada-Dewara,Lewada-Tagota,Tagota,Tagota village on south bank of Fly River in 8 25' south lat. and 142 28' E. long.
Giribam	
Were	Wèré,Arama,Weredai
Arafundi	
Andai	Alfendio,Arafundi,Meakambut,Pundungum,Wangkai,Imboin,Imboin-Namata,Imbwain,Kaiyam,Meakambut as the name of mountain villages in the Andai area not the nomadic Meakambut,Puput,TODO Andai
Andambit	
Imboin	
Kaiyam	
Kupin	
Namata	
Awiakay-Karimba	Arafundi,Awiakay,Kanjimei,Kansimei
Awiakay	
Karimba	
Nanubae-Imangae	Alfendio,Arafundi,Aunda,Kapagmai,Nanubae,Nanubae [en],Alfendio at Wablamas of Wayne Dye,Alfendio-Wukou/Yamandim,Imameri,Imameri I,Imameri II,Imanmeri,Lower Arafundi,Wamblamas,Wambrumas,Yamandim,Imboin,Tapei,Upper Arafundi
Imanmeri	
Nanbay	
Wamblamas	
Yamandim	
Tapei	Alfendio,Arafundi,Angarat,Auvim,Awiakay,Awim,Imboin-Awim,Kanjimei,Kansimei,Aunda,Imboin,Kapagmai,Lower Arafundi,Nanubae,Upper Arafundi
Awim	
Imboin-Awim	
Unclassified Arafundi	
Meakambut	
Araucanian	
Huilliche	Beliche,Huilche,Huiliche,Mapuche,Veliche,Chesungun [es],Idioma huilliche [pt],Velitcheg [br],Veliĉea lingvo [eo],Veličų kalba [lt],Chedungun,Chesumun,Chesungun,Tsesumun,Tsesungun,Williche
Tsesungún	
Mapudungun	Araucana,Araucanian,Mapuche,Mapudungu,Araucano,Mapuche  (Chile),Mapuche (Argentine),Mapuche (Chile),Maputongo,Idioma mapuche [es],Język mapudungun [pl],Lingua mapuche [gl],Lingua mapudungun [it],Mapoudoungouneg [br],Mapuche [en],Mapudungun [an],Mapudungun kieli [fi],Mapudungun simi [qu],Mapudungunų kalba [lt],Mapuĉa lingvo [eo],Mapuču valoda [lv],Chilense,Dictionaries of Mossi/Bertonio/Febres,Lord's Prayer in Araucana,Mapundungun,Moluche,Moluchen-Araukanen,Pampa,Pehuenche,Pewenche,Picunche,Rankelche-Vric,Ranqueles etc,Mapuzugun
Moluche	Manzanero,Ngoluche,Nguluche
Pehuenche	Pewenche
Picunche	
Arawakan	
Alto Orinoco	
Maipure-Avane	Maipure,Maipure-Avani,Maipúr
Avane	Abane,Avani,Ayane,Baniva,Baniva [en]
Maipure	Maipure-Avani,Maipúr
Parenic	Pareni
Baniva de Maroa	Warekena,Warekena (Anamoim),Guarequena,Arequena,Guarekena,Guarenquena,Guarequena (Venezuela),Uerequema,Urequema,Warekana (République bolivarienne du Venezuela),Warekena (Brésil),Warekéna,Werikena,Guarequena [en],Apolista of Montaño Aragón which pretends to be Apolista of Nordenskiöld but is actually Baniva of Maroa (Ramirez 2019:59-61),Baniva,Baniwa (Toma and Maroa),Baniwa (Tomo-Maroa),Maroa),Walékjena,Warekena of Aikhenvald,Werekena (Maracajátapuya),Werekena do Xié/Baniva-de-Maroa
Baniva de Guainia	
Warekéna do Xiê	
Yavitero-Pareni	Paraene,Yavitano,Yavitero,Yavitero [en],Baniwa (Javita),Pareni,Yavita,Yavitéro
Pareni	
Yavitero	
Medio Rio Negro	Alto Negro
Bareic	
Baré	Bare,Arihini,Bale,Balé,Barauana,Barauna,Barawana,Baré (Brésil),Baré (République bolivarienne du Venezuela),Baré (Venezuela),Cunipusana,Ibini,Ihini,Maldavaca,Mitua,Yavita,Alihini Baré,Arihini Baré,Barree,Barré,Baré (San Carlos) by Hermann Schmidt,Bále,Ihini Baré,Jhini Baré
Guinau	Guianau,Guinai pace Loukotka
Marauia-Castana	
Anauyá	
Yabaâna-Mainatari	Yabaana,Yabaâna,Jabaana,Yabarana,Yabaána,Yabaâna [en],Iabahani,Jabahani,Mainatari,Yabahana
Caribbean Arawakan	Caribbean,Ciguayo,Igneri,Lucayo,Maritime,Maritime Maipurean,Subtaino,Ta-Arawkan Group
Antillean Arawakan	
Ineric	
The name "Lokono" seems to be preferred by linguists working on the language (e.g. Konrad Rybka).	Arawak,Arawak (Lokono Dian),Arawak (Lokono),Arawak (Surinam),Lokono,Lokono Dian,Arawák,Arawak lokono (Guyane),Arowak,Aruak,Arwuak,Locono,Lokono (Surinam),Lokono (Suriname),Arawak [en],Arawaac,Arawaak,Aruac,Arwaccis
Island Carib-Garifuna	
Garifuna	Garífuna,Black Carib,Carib (Hopkins Island),Carib (Island),Island Carib,Caribe,Central American Carib,Garfuna,Garifuna (Belize),Garifuna (Guatemala),Garifuna (Honduras),Garifuna (Nicaragua),Garífuna (Nicaragua),Garifuna [de],Garifuna simi [qu],Garifunan kieli [fi],Idioma garífuna [es],Carib,Eiland-Caraïbisch
Eastern Garifuna	
Western Garifuna	
Island Carib	Black Carib,Caberne,Cabre,Calino,Calinya,Calinyaku,Callinago,Caraïbe,Carib, Island,Caribe isleño,Kalhiphona,Kalhíphona,Kariphuna,Kalinago
Vincentian	
Maragua	Marauha,Marawa,Marawá
Taino	Taíno,Boriquen,Ciboney,Indigenous Cuba,Taino-Occidente,V3:220-228 Aitine
Borinquen	
Lucaya	
Taino of Haiti	
Taino of Cuba	
Yamaye	
Unclassified Antillean Arawakan	
Caquetio	Aruba,Caquetío,Coro,Kaquetio
